id,country,locality,state,subregion,submitted,collected
epi_isl_417621,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417620,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417619,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417618,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417617,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417616,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417615,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417614,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417613,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417612,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417611,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417610,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417609,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417608,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417607,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417606,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417605,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417604,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417603,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417602,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417601,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417600,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417599,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417598,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417597,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417596,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417595,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417594,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417593,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417592,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417591,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417590,Iceland,,Reykjavik,Europe,20200327,20200318
epi_isl_417589,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417588,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417587,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417586,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417585,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417584,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417583,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417582,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417581,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417580,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417579,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417578,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417577,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417576,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417575,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417574,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417573,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417572,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417571,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417570,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417569,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417568,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417567,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417566,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417565,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417564,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417563,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417562,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417561,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417560,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417559,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417558,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417557,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417556,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417555,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417554,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417553,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417552,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417551,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417550,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417549,Iceland,,Reykjavik,Europe,20200327,20200314
epi_isl_417548,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417547,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417546,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417545,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417544,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417543,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417542,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417541,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417540,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417539,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417538,Iceland,,Reykjavik,Europe,20200327,20200317
epi_isl_417537,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417536,Iceland,,Reykjavik,Europe,20200327,20200316
epi_isl_417535,Iceland,,Reykjavik,Europe,20200327,20200313
epi_isl_417534,Luxembourg,,,Europe,20200327,20200318
epi_isl_417533,Luxembourg,,,Europe,20200327,20200318
epi_isl_417532,Luxembourg,,,Europe,20200327,20200318
epi_isl_417531,Luxembourg,,,Europe,20200327,20200318
epi_isl_417530,Luxembourg,,,Europe,20200327,20200318
epi_isl_417529,Luxembourg,,,Europe,20200327,20200318
epi_isl_417528,Luxembourg,,,Europe,20200327,20200318
epi_isl_417527,Luxembourg,,,Europe,20200327,20200318
epi_isl_417526,Luxembourg,,,Europe,20200327,20200318
epi_isl_417524,Taiwan,,Taoyuan,Asia,20200327,20200314
epi_isl_417523,Taiwan,,Taoyuan,Asia,20200327,20200313
epi_isl_417522,Taiwan,,Taoyuan,Asia,20200327,20200313
epi_isl_417521,Taiwan,,Taoyuan,Asia,20200327,20200310
epi_isl_417520,Taiwan,,Taoyuan,Asia,20200327,20200309
epi_isl_417519,Taiwan,,Taoyuan,Asia,20200327,20200305
epi_isl_417525,Taiwan,,Taoyuan,Asia,20200327,20200314
epi_isl_417487,Norway,,Oslo,Europe,20200326,20200301
epi_isl_417514,USA,,Wisconsin,North America,20200327,20200313
epi_isl_417515,USA,,Wisconsin,North America,20200327,20200317
epi_isl_417517,USA,,Wisconsin,North America,20200327,20200313
epi_isl_417513,USA,,Wisconsin,North America,20200327,20200316
epi_isl_417516,USA,,Wisconsin,North America,20200327,20200315
epi_isl_417504,USA,,Wisconsin,North America,20200326,20200316
epi_isl_417512,USA,,Wisconsin,North America,20200327,20200315
epi_isl_417505,USA,,Wisconsin,North America,20200326,20200315
epi_isl_417503,USA,,Minnesota,North America,20200326,20200314
epi_isl_417502,USA,,Minnesota,North America,20200326,20200314
epi_isl_417490,Norway,,Oslo,Europe,20200326,20200227
epi_isl_417510,USA,,Wisconsin,North America,20200327,20200316
epi_isl_417489,Norway,,Oslo,Europe,20200326,20200229
epi_isl_417501,USA,,Minnesota,North America,20200326,20200314
epi_isl_417500,USA,,Minnesota,North America,20200326,20200314
epi_isl_417499,USA,,Minnesota,North America,20200326,20200313
epi_isl_417488,Norway,,Oslo,Europe,20200326,20200229
epi_isl_417509,USA,,Wisconsin,North America,20200327,20200314
epi_isl_417508,USA,,Wisconsin,North America,20200327,20200316
epi_isl_417498,USA,,Minnesota,North America,20200326,20200313
epi_isl_417497,USA,,Minnesota,North America,20200326,20200313
epi_isl_417496,USA,,Minnesota,North America,20200326,20200313
epi_isl_417507,USA,,Wisconsin,North America,20200327,20200317
epi_isl_417495,USA,,Minnesota,North America,20200326,20200313
epi_isl_417494,USA,,Minnesota,North America,20200326,20200313
epi_isl_417493,USA,,Minnesota,North America,20200326,20200313
epi_isl_417492,USA,,Minnesota,North America,20200326,20200313
epi_isl_417486,Norway,,Oslo,Europe,20200326,20200301
epi_isl_417485,Norway,,Oslo,Europe,20200326,20200302
epi_isl_417482,Ecuador,,Quito,South America,20200326,20200309
epi_isl_417506,USA,,Wisconsin,North America,20200327,20200316
epi_isl_417484,Norway,,Oslo,Europe,20200326,20200226
epi_isl_417483,Norway,,Oslo,Europe,20200326,20200227
epi_isl_417491,Italy,,Marche,Europe,20200326,20200303
epi_isl_417481,Iceland,,Reykjavik,Europe,20200326,20200313
epi_isl_417480,USA,,Minnesota,North America,20200326,20200312
epi_isl_417479,USA,,Minnesota,North America,20200326,20200312
epi_isl_417478,USA,,Minnesota,North America,20200326,20200313
epi_isl_417477,USA,,Minnesota,North America,20200326,20200312
epi_isl_417476,USA,,Minnesota,North America,20200326,20200312
epi_isl_417475,USA,,Minnesota,North America,20200326,20200312
epi_isl_417474,USA,,Minnesota,North America,20200326,20200312
epi_isl_417473,USA,,Minnesota,North America,20200326,20200313
epi_isl_417472,USA,,Minnesota,North America,20200326,20200312
epi_isl_417470,USA,,Minnesota,North America,20200326,20200312
epi_isl_417469,USA,,Minnesota,North America,20200326,20200312
epi_isl_417471,USA,,Minnesota,North America,20200326,20200312
epi_isl_417448,USA,,Washington,North America,20200326,20200314
epi_isl_417449,USA,,Washington,North America,20200326,20200314
epi_isl_417450,USA,,Washington,North America,20200326,20200314
epi_isl_417451,USA,,Washington,North America,20200326,20200314
epi_isl_417452,USA,,Washington,North America,20200326,20200314
epi_isl_417453,USA,,Washington,North America,20200326,20200314
epi_isl_417454,USA,,Washington,North America,20200326,20200314
epi_isl_417455,USA,,Washington,North America,20200326,20200314
epi_isl_417456,USA,,Washington,North America,20200326,20200314
epi_isl_417457,Germany,,Duesseldorf,Europe,20200326,20200310
epi_isl_417458,Germany,,Duesseldorf,Europe,20200326,20200311
epi_isl_417459,Germany,,Duesseldorf,Europe,20200326,20200311
epi_isl_417460,Germany,,Duesseldorf,Europe,20200326,20200311
epi_isl_417461,Germany,,Duesseldorf,Europe,20200326,20200311
epi_isl_417462,Germany,,Duesseldorf,Europe,20200326,20200311
epi_isl_417463,Germany,,Duesseldorf,Europe,20200326,20200313
epi_isl_417464,Germany,,Duesseldorf,Europe,20200326,20200314
epi_isl_417465,Germany,,Duesseldorf,Europe,20200326,20200314
epi_isl_417466,Germany,,Duesseldorf,Europe,20200326,20200314
epi_isl_417467,Germany,,Duesseldorf,Europe,20200326,20200315
epi_isl_417468,Germany,,Duesseldorf,Europe,20200326,20200316
epi_isl_414598,Spain,Valencia,Comunitat Valenciana,Europe,20200314,20200305
epi_isl_417447,Italy,Milan,Lombardy,Europe,20200326,20200224
epi_isl_417251,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417413,Turkey,,,Europe,20200325,20200317
epi_isl_417444,Pakistan,,Gilgit,Asia,20200326,20200304
epi_isl_417436,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417435,Congo,,Kinshasa,Africa,20200325,20200315
epi_isl_417433,Congo,,Kinshasa,Africa,20200325,20200311
epi_isl_417439,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417434,Congo,,Kinshasa,Africa,20200325,20200314
epi_isl_417441,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417437,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417438,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417440,Congo,,Kinshasa,Africa,20200325,20200317
epi_isl_417442,Congo,,Kinshasa,Africa,20200325,20200318
epi_isl_417432,Ireland,,Cork,Europe,20200325,20200308
epi_isl_417430,Belgium,,Vorst,Europe,20200325,20200303
epi_isl_417429,Belgium,,Holsbeek,Europe,20200325,20200303
epi_isl_417428,Belgium,,Rixensart,Europe,20200325,20200302
epi_isl_417427,Belgium,,Sint-Pieters-Woluwe,Europe,20200325,20200302
epi_isl_417418,Italy,,Friuli Venezia Giulia,Europe,20200325,20200301
epi_isl_417419,Italy,,Friuli Venezia Giulia,Europe,20200325,20200301
epi_isl_417426,Belgium,,Leuven,Europe,20200325,20200304
epi_isl_417425,Belgium,,Schoten,Europe,20200325,20200306
epi_isl_417421,Italy,,Friuli Venezia Giulia,Europe,20200325,20200301
epi_isl_417422,Belgium,,Dilbeek,Europe,20200325,20200304
epi_isl_417423,Italy,,Friuli Venezia Giulia,Europe,20200325,20200301
epi_isl_417424,Belgium,,Kasterlee,Europe,20200325,20200304
epi_isl_417206,Spain,Valencia,Comunitat Valenciana,Europe,20200324,20200306
epi_isl_417205,Spain,Valencia,Comunitat Valenciana,Europe,20200324,20200302
epi_isl_417412,Australia,Sydney,New South Wales,Oceania,20200325,20200317
epi_isl_417411,Australia,Sydney,New South Wales,Oceania,20200325,20200317
epi_isl_417410,Australia,Sydney,New South Wales,Oceania,20200325,20200316
epi_isl_417409,Australia,Sydney,New South Wales,Oceania,20200325,20200316
epi_isl_417408,Australia,Sydney,New South Wales,Oceania,20200325,20200317
epi_isl_417407,Australia,Sydney,New South Wales,Oceania,20200325,20200314
epi_isl_417406,Australia,Sydney,New South Wales,Oceania,20200325,20200311
epi_isl_417405,Australia,Sydney,New South Wales,Oceania,20200325,20200311
epi_isl_417404,Australia,Sydney,New South Wales,Oceania,20200325,20200312
epi_isl_417403,Australia,Sydney,New South Wales,Oceania,20200325,20200314
epi_isl_417402,Australia,Sydney,New South Wales,Oceania,20200325,20200313
epi_isl_417401,Australia,Sydney,New South Wales,Oceania,20200325,20200313
epi_isl_417400,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417399,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417398,Australia,Sydney,New South Wales,Oceania,20200325,20200311
epi_isl_417397,Australia,Sydney,New South Wales,Oceania,20200325,20200311
epi_isl_417396,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417395,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417394,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417393,Australia,Sydney,New South Wales,Oceania,20200325,20200308
epi_isl_417392,Australia,Sydney,New South Wales,Oceania,20200325,20200310
epi_isl_417391,Australia,Sydney,New South Wales,Oceania,20200325,20200308
epi_isl_417390,Australia,Sydney,New South Wales,Oceania,20200325,20200308
epi_isl_417389,Australia,Sydney,New South Wales,Oceania,20200325,20200309
epi_isl_417388,Australia,Sydney,New South Wales,Oceania,20200325,20200305
epi_isl_417387,Australia,Sydney,New South Wales,Oceania,20200325,20200306
epi_isl_417386,Australia,Sydney,New South Wales,Oceania,20200325,20200304
epi_isl_417385,Australia,Sydney,New South Wales,Oceania,20200325,20200306
epi_isl_417384,Australia,Sydney,New South Wales,Oceania,20200325,20200305
epi_isl_417383,Australia,Sydney,New South Wales,Oceania,20200325,20200303
epi_isl_417382,USA,,Washington,North America,20200325,20200315
epi_isl_417381,USA,,Washington,North America,20200325,20200314
epi_isl_417380,USA,,Washington,North America,20200325,20200314
epi_isl_417379,USA,,Washington,North America,20200325,20200315
epi_isl_417378,USA,,Washington,North America,20200325,20200314
epi_isl_417377,USA,,Washington,North America,20200325,20200315
epi_isl_417376,USA,,Washington,North America,20200325,20200315
epi_isl_417375,USA,,Washington,North America,20200325,20200315
epi_isl_417374,USA,,Washington,North America,20200325,20200315
epi_isl_417373,USA,,Washington,North America,20200325,20200313
epi_isl_417372,USA,,Washington,North America,20200325,20200313
epi_isl_417371,USA,,Washington,North America,20200325,20200313
epi_isl_417370,USA,,Washington,North America,20200325,20200314
epi_isl_417369,USA,,Washington,North America,20200325,20200314
epi_isl_417368,USA,,,North America,20200325,20200313
epi_isl_417367,USA,,Washington,North America,20200325,20200313
epi_isl_417366,USA,,Washington,North America,20200325,20200314
epi_isl_417365,USA,,Washington,North America,20200325,20200314
epi_isl_417364,USA,,Washington,North America,20200325,20200312
epi_isl_417363,USA,,Washington,North America,20200325,20200314
epi_isl_417362,USA,,Washington,North America,20200325,20200313
epi_isl_417361,USA,,Washington,North America,20200325,20200314
epi_isl_417360,USA,,Washington,North America,20200325,20200314
epi_isl_417359,USA,,Washington,North America,20200325,20200314
epi_isl_417358,USA,,Washington,North America,20200325,20200313
epi_isl_417357,USA,,Washington,North America,20200325,20200313
epi_isl_417356,USA,,Washington,North America,20200325,20200313
epi_isl_417355,USA,,Washington,North America,20200325,20200313
epi_isl_417354,USA,,Washington,North America,20200325,20200313
epi_isl_417353,USA,,Washington,North America,20200325,20200313
epi_isl_417352,USA,,Washington,North America,20200325,20200312
epi_isl_417351,USA,,Washington,North America,20200325,20200312
epi_isl_417350,USA,,Washington,North America,20200325,20200312
epi_isl_417349,USA,,Washington,North America,20200325,20200312
epi_isl_417348,USA,,Washington,North America,20200325,20200313
epi_isl_417347,USA,,Washington,North America,20200325,20200312
epi_isl_417346,USA,,Washington,North America,20200325,20200312
epi_isl_417345,USA,,Washington,North America,20200325,20200313
epi_isl_417344,USA,,Washington,North America,20200325,20200313
epi_isl_417343,USA,,Washington,North America,20200325,20200313
epi_isl_417342,USA,,Washington,North America,20200325,20200313
epi_isl_417341,USA,,Washington,North America,20200325,20200313
epi_isl_417340,France,,ARA,Europe,20200325,20200307
epi_isl_417339,France,,ARA,Europe,20200325,20200308
epi_isl_417338,France,,ARA,Europe,20200325,20200307
epi_isl_417337,France,,ARA,Europe,20200325,20200307
epi_isl_417336,France,,ARA,Europe,20200325,20200306
epi_isl_417335,France,,ARA,Europe,20200325,20200306
epi_isl_417334,France,,ARA,Europe,20200325,20200304
epi_isl_417333,France,,ARA,Europe,20200325,20200304
epi_isl_417315,United Kingdom,,England,Europe,20200325,20200313
epi_isl_417314,United Kingdom,,England,Europe,20200325,20200310
epi_isl_417313,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417312,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417311,United Kingdom,,England,Europe,20200325,20200309
epi_isl_417310,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417309,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417308,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417307,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417306,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417305,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417304,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417303,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417302,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417301,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417300,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417299,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417298,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417297,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417296,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417295,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417294,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417293,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417292,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417291,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417290,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417289,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417288,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417287,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417286,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417285,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417284,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417283,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417282,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417281,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417280,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417279,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417278,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417277,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417276,United Kingdom,,England,Europe,20200325,20200307
epi_isl_417275,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417274,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417273,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417272,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417271,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417270,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417269,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417268,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417267,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417266,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417265,United Kingdom,,England,Europe,20200325,20200308
epi_isl_417264,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417263,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417262,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417261,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417260,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417259,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417258,United Kingdom,,England,Europe,20200325,20200306
epi_isl_417257,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417256,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417255,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417254,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417253,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417252,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417250,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417249,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417248,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417247,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417246,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417245,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417244,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417243,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417242,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417241,United Kingdom,,England,Europe,20200325,20200305
epi_isl_417240,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417239,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417238,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417237,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417236,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417235,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417234,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417233,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417232,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417231,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417230,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417229,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417228,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417227,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417226,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417225,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417224,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417223,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417222,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417221,United Kingdom,,England,Europe,20200325,20200304
epi_isl_417220,United Kingdom,,England,Europe,20200325,20200303
epi_isl_417219,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417218,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417217,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417216,United Kingdom,,England,Europe,20200325,20200225
epi_isl_417215,United Kingdom,,England,Europe,20200325,20200225
epi_isl_417214,United Kingdom,,England,Europe,20200325,20200302
epi_isl_417213,United Kingdom,,England,Europe,20200325,20200301
epi_isl_417191,USA,,Minnesota,North America,20200324,20200310
epi_isl_417192,USA,,Minnesota,North America,20200324,20200312
epi_isl_417194,USA,,Minnesota,North America,20200324,20200312
epi_isl_417196,USA,,Minnesota,North America,20200324,20200311
epi_isl_417198,USA,,Minnesota,North America,20200324,20200312
epi_isl_417195,Hong Kong,,,Asia,20200324,20200209
epi_isl_417211,New Zealand,,Otago,Oceania,20200325,20200311
epi_isl_417212,New Zealand,,Otago,Oceania,20200325,20200311
epi_isl_417190,Hong Kong,,,Asia,20200324,20200208
epi_isl_417189,USA,,Minnesota,North America,20200324,20200309
epi_isl_417184,Hong Kong,,,Asia,20200324,20200208
epi_isl_417183,Hong Kong,,,Asia,20200324,20200130
epi_isl_417177,Hong Kong,,,Asia,20200324,20200123
epi_isl_417179,Hong Kong,,,Asia,20200324,20200130
epi_isl_417176,Hong Kong,,,Asia,20200324,20200121
epi_isl_417178,Hong Kong,,,Asia,20200324,20200125
epi_isl_417180,Hong Kong,,,Asia,20200324,20200203
epi_isl_417181,Hong Kong,,,Asia,20200324,20200205
epi_isl_417182,Hong Kong,,,Asia,20200324,20200205
epi_isl_417185,Hong Kong,,,Asia,20200324,20200209
epi_isl_417199,Hong Kong,,,Asia,20200324,20200209
epi_isl_416314,Hong Kong,,,Asia,20200320,20200207
epi_isl_416315,Hong Kong,,,Asia,20200320,20200219
epi_isl_417197,Hong Kong,,,Asia,20200324,20200209
epi_isl_417193,Hong Kong,,,Asia,20200324,20200209
epi_isl_417188,Hong Kong,,,Asia,20200324,20200208
epi_isl_417187,Hong Kong,,,Asia,20200324,20200208
epi_isl_417175,USA,Grant County,Washington,North America,20200324,20200302
epi_isl_417174,USA,King County,Washington,North America,20200324,20200301
epi_isl_417173,USA,King County,Washington,North America,20200324,20200301
epi_isl_417172,USA,King County,Washington,North America,20200324,20200229
epi_isl_417171,USA,King County,Washington,North America,20200324,20200301
epi_isl_417170,USA,,Washington,North America,20200324,20200302
epi_isl_417169,USA,,Washington,North America,20200324,20200302
epi_isl_417168,USA,King County,Washington,North America,20200324,20200229
epi_isl_417167,USA,Snohomish County,Washington,North America,20200324,20200305
epi_isl_417166,USA,King County,Washington,North America,20200324,20200229
epi_isl_417165,USA,King County,Washington,North America,20200324,20200308
epi_isl_417164,USA,King County,Washington,North America,20200324,20200307
epi_isl_417163,USA,King County,Washington,North America,20200324,20200305
epi_isl_417162,USA,Snohomish County,Washington,North America,20200324,20200301
epi_isl_417161,USA,King County,Washington,North America,20200324,20200229
epi_isl_417160,USA,King County,Washington,North America,20200324,20200229
epi_isl_417159,USA,King County,Washington,North America,20200324,20200229
epi_isl_417158,USA,King County,Washington,North America,20200324,20200228
epi_isl_417157,USA,Snohomish County,Washington,North America,20200324,20200305
epi_isl_417156,USA,King County,Washington,North America,20200324,20200228
epi_isl_417155,USA,King County,Washington,North America,20200324,20200228
epi_isl_417154,USA,King County,Washington,North America,20200324,20200228
epi_isl_417153,USA,King County,Washington,North America,20200324,20200229
epi_isl_417152,USA,King County,Washington,North America,20200324,20200228
epi_isl_417151,USA,King County,Washington,North America,20200324,20200229
epi_isl_417150,USA,King County,Washington,North America,20200324,20200228
epi_isl_417149,USA,King County,Washington,North America,20200324,20200228
epi_isl_417148,USA,King County,Washington,North America,20200324,20200228
